# t, hp, hx
5.061936175400000293e-01 7.836515664300000017e-01 -4.660402898000000071e-01
5.062203311099999770e-01 7.485491015699999862e-01 -4.642303558599999991e-01
5.062474474500000543e-01 6.906006741500000379e-01 -4.585070852199999991e-01
5.062735384400000038e-01 6.083287379899999792e-01 -4.476330401999999986e-01
5.063001727300000532e-01 5.063750346900000032e-01 -4.312443338599999954e-01
5.063271818300000282e-01 3.874699536799999788e-01 -4.086790977599999986e-01
5.063538890500000056e-01 2.558003938799999766e-01 -3.789230236100000204e-01
5.063805149700000285e-01 1.178454466000000006e-01 -3.412765361000000275e-01
5.064071133899999966e-01 -2.180755695300000060e-02 -2.951591445799999769e-01
5.064336713499999476e-01 -1.591563601800000116e-01 -2.398972503300000059e-01
5.064607370899999461e-01 -2.871262506700000272e-01 -1.760395825099999867e-01
5.064876115699999959e-01 -4.023865383099999860e-01 -1.022951423400000059e-01
5.065145411899999450e-01 -4.995175619500000219e-01 -1.876498811300000152e-02
5.065417490000000411e-01 -5.752389422800000540e-01 7.245332885800000178e-02
5.065684028000000394e-01 -6.284530503699999882e-01 1.699415221299999945e-01
5.065950913000000222e-01 -6.568236148799999619e-01 2.678408764799999897e-01
5.066217275800000142e-01 -6.602831087699999602e-01 3.615972141600000134e-01
5.066483135099999480e-01 -6.383024264400000147e-01 4.455960615399999769e-01
5.066749707100000055e-01 -5.916766113800000504e-01 5.152157482900000529e-01
5.067017445400000542e-01 -5.246008234700000328e-01 5.667407146299999754e-01
5.067280793299999697e-01 -4.417239380399999860e-01 5.987269736100000461e-01
5.067547549399999962e-01 -3.498038049900000224e-01 6.104943914599999522e-01
5.067818202799999616e-01 -2.555289862499999787e-01 6.029064046600000060e-01
5.068083073600000432e-01 -1.635846040399999979e-01 5.766468099199999475e-01
5.068346886700000331e-01 -7.986096607600000341e-02 5.340608527000000327e-01
5.068609952699999477e-01 -6.277446766200000042e-03 4.766302925800000034e-01
5.068875838899999930e-01 5.451505762899999663e-02 4.075591016999999816e-01
5.069139607199999453e-01 1.015254424200000005e-01 3.286775017299999879e-01
5.069405191600000471e-01 1.317703814400000006e-01 2.441841488900000079e-01
5.069666729899999780e-01 1.452915750400000094e-01 1.548873980799999883e-01
5.069932341299999701e-01 1.435780378900000098e-01 6.624632213999999408e-02
5.070190628799999821e-01 1.303843984799999967e-01 -2.367602603999999916e-02
5.070456219600000258e-01 1.114260974699999990e-01 -1.112992277499999932e-01
5.070729382099999905e-01 9.276719115100000301e-02 -1.950035140999999972e-01
5.070997156300000031e-01 8.002488636400000022e-02 -2.727751327899999856e-01
5.071262299100000037e-01 7.871039803500000376e-02 -3.411792347700000061e-01
5.071529849600000528e-01 9.197935890599999442e-02 -3.973466697299999906e-01
5.071793551100000075e-01 1.204546214599999943e-01 -4.393330507600000101e-01
5.072057698099999845e-01 1.621290365499999941e-01 -4.651017887700000242e-01
5.072323532800000478e-01 2.133325788700000114e-01 -4.745563099199999746e-01
5.072589252200000454e-01 2.693250133399999746e-01 -4.678778687199999786e-01
5.072852693899999599e-01 3.256795360099999925e-01 -4.469778076300000014e-01
5.073117912500000326e-01 3.765375567900000053e-01 -4.157262540100000181e-01
5.073385590000000223e-01 4.154682567599999876e-01 -3.778162144500000208e-01
5.073653286199999446e-01 4.370837786299999750e-01 -3.372378445700000005e-01
5.073915436899999465e-01 4.393969133899999768e-01 -2.957962692900000246e-01
5.074180694000000047e-01 4.227597507099999929e-01 -2.550668251700000111e-01
5.074446840199999809e-01 3.891009782400000061e-01 -2.144505590599999900e-01
5.074709646899999704e-01 3.406887943599999913e-01 -1.715998532599999904e-01
5.074972424500000523e-01 2.796916783999999767e-01 -1.234007908699999989e-01
5.075235517599999691e-01 2.065121186399999920e-01 -6.675968866900000576e-02
5.075496991300000316e-01 1.208892049599999963e-01 2.310263541900000087e-04
5.075761838400000281e-01 2.631451539699999898e-02 7.583278938800000479e-02
5.076022103799999741e-01 -7.698664988900000283e-02 1.600199887600000093e-01
5.076286898599999819e-01 -1.829257425399999915e-01 2.464458647799999957e-01
5.076551337400000419e-01 -2.890644771099999955e-01 3.307907759200000020e-01
5.076814161699999550e-01 -3.918744618300000204e-01 4.064153943000000102e-01
5.077078908700000115e-01 -4.885245993499999773e-01 4.660046125499999747e-01
5.077344452099999961e-01 -5.774615819099999658e-01 5.041898680699999913e-01
5.077610539300000392e-01 -6.570542038900000215e-01 5.172540087500000494e-01
5.077877068099999613e-01 -7.270971050400000246e-01 5.045643335599999668e-01
5.078144867499999604e-01 -7.862468893099999745e-01 4.686635665900000247e-01
5.078410212799999712e-01 -8.331612090600000187e-01 4.137444285199999849e-01
5.078677347400000208e-01 -8.648430771099999692e-01 3.475782601399999838e-01
5.078943897100000049e-01 -8.786943430900000518e-01 2.789646935699999775e-01
5.079207278499999756e-01 -8.720261597099999706e-01 2.154885426100000001e-01
5.079470974199999933e-01 -8.430839312600000302e-01 1.619380849100000019e-01
5.079729876399999844e-01 -7.906303135200000165e-01 1.186996896499999954e-01
5.079994636900000415e-01 -7.168050247499999639e-01 8.689373190499999344e-02
5.080257637599999709e-01 -6.217899943300000398e-01 6.381693884599999589e-02
5.080517634000000227e-01 -5.082846161899999826e-01 4.688991875700000006e-02
5.080777392499999934e-01 -3.798885092300000044e-01 3.278760503400000165e-02
5.081036512900000135e-01 -2.372263831900000008e-01 1.790812675299999907e-02
5.081303290699999975e-01 -8.638847714300000591e-02 5.352976819599999806e-04
5.081570392499999977e-01 6.923363930499999708e-02 -1.933045808300000099e-02
5.081832309899999567e-01 2.255885766700000128e-01 -3.995675525399999817e-02
5.082095820599999980e-01 3.743626756499999764e-01 -5.827582469700000323e-02
5.082357108999999706e-01 5.124934016200000109e-01 -7.158731642000000506e-02
5.082620968900000147e-01 6.328010575000000415e-01 -7.665526247800000248e-02
5.082885619000000466e-01 7.308475326000000161e-01 -7.172643484099999744e-02
5.083148596700000077e-01 8.020041115499999540e-01 -5.565171328099999953e-02
5.083412355099999891e-01 8.424952662800000436e-01 -2.963760621500000081e-02
5.083675784900000272e-01 8.508016731299999913e-01 2.304521682299999832e-03
5.083940800799999771e-01 8.271819273899999603e-01 3.398234788900000164e-02
5.084202329700000522e-01 7.739083888800000199e-01 5.867149502499999919e-02
5.084463423999999732e-01 6.944489586100000000e-01 6.833634734000000599e-02
5.084724462199999850e-01 5.917450912599999668e-01 5.691825313599999797e-02
5.084987271099999928e-01 4.700880027500000113e-01 2.185744552800000101e-02
5.085250490599999562e-01 3.332585546199999804e-01 -3.646346671000000317e-02
5.085513199000000206e-01 1.850200543399999897e-01 -1.154444218000000022e-01
5.085779602000000121e-01 3.213720185399999985e-02 -2.067032628899999891e-01
5.086045631900000252e-01 -1.216905177400000038e-01 -2.999261715500000092e-01
5.086312400900000474e-01 -2.695289302600000214e-01 -3.817805247800000190e-01
5.086578408499999870e-01 -4.072448146300000071e-01 -4.418060495900000273e-01
5.086846120500000401e-01 -5.280362169700000274e-01 -4.723317439699999953e-01
5.087106423399999633e-01 -6.313359652000000155e-01 -4.700896623899999960e-01
5.087369812699999994e-01 -7.130216184300000037e-01 -4.334912432299999896e-01
5.087636106699999772e-01 -7.736385121600000137e-01 -3.641295953500000016e-01
5.087901073799999674e-01 -8.133099024200000082e-01 -2.664507737599999815e-01
5.088166321299999462e-01 -8.323530526100000326e-01 -1.473940961000000105e-01
5.088433386699999783e-01 -8.322005153899999508e-01 -1.580329348699999886e-02
5.088694582699999636e-01 -8.144923954499999619e-01 1.237117177999999956e-01
5.088957183100000226e-01 -7.816423609999999522e-01 2.636335147300000181e-01
5.089219142699999976e-01 -7.362527611300000441e-01 4.018408996899999752e-01
5.089481637099999567e-01 -6.814160086799999627e-01 5.365397664100000075e-01
5.089751191700000454e-01 -6.219299114099999803e-01 6.612101199600000090e-01
5.090014110399999625e-01 -5.586593169200000375e-01 7.738349286900000346e-01
5.090275751899999701e-01 -4.936673831500000276e-01 8.665569727799999900e-01
5.090541897300000507e-01 -4.272691872000000113e-01 9.341031005400000087e-01
5.090806051899999796e-01 -3.571440257899999859e-01 9.741031077899999779e-01
5.091070207300000261e-01 -2.820761706500000132e-01 9.837602305499999478e-01
5.091334669200000551e-01 -2.010485597699999960e-01 9.627957735700000130e-01
5.091597856599999750e-01 -1.141437355299999984e-01 9.106206947199999568e-01
5.091865107699999893e-01 -2.598827413799999902e-02 8.284458539000000288e-01
5.092128439499999937e-01 6.063172017500000066e-02 7.158070096099999891e-01
5.092392892099999457e-01 1.381822782999999888e-01 5.762857181999999634e-01
5.092657338899999608e-01 2.015715284100000060e-01 4.108906990000000259e-01
5.092924647900000101e-01 2.453101417599999889e-01 2.258282947099999882e-01
5.093190724299999639e-01 2.669912959999999891e-01 2.695211454400000053e-02
5.093455492999999779e-01 2.659619014599999831e-01 -1.762751267400000099e-01
5.093722318600000243e-01 2.435289772399999997e-01 -3.719263099199999756e-01
5.093988827500000038e-01 2.007618694299999895e-01 -5.503953894499999944e-01
5.094255618399999852e-01 1.392895532700000050e-01 -7.012372966200000057e-01
5.094521366800000006e-01 6.186737574099999970e-02 -8.191950381999999475e-01
5.094786790699999957e-01 -2.822373180400000042e-02 -9.023202044999999449e-01
5.095053708300000261e-01 -1.250568249900000095e-01 -9.495374522199999667e-01
5.095319033399999809e-01 -2.215382552000000060e-01 -9.616476783899999825e-01
5.095586161299999750e-01 -3.082591009000000271e-01 -9.413943548300000019e-01
5.095851387800000021e-01 -3.776750253600000273e-01 -8.915549332100000113e-01
5.096113576999999895e-01 -4.229427906300000095e-01 -8.128378563600000550e-01
5.096379895899999513e-01 -4.393658758099999728e-01 -7.084967213899999727e-01
5.096644528899999527e-01 -4.271496221900000223e-01 -5.813512195000000160e-01
5.096907732500000066e-01 -3.888293400899999752e-01 -4.375293825100000089e-01
5.097175240000000329e-01 -3.300676139500000050e-01 -2.872041296599999738e-01
5.097440611900000418e-01 -2.562214700400000100e-01 -1.370245495799999880e-01
5.097706123899999886e-01 -1.751246159200000041e-01 3.254193914199999833e-03
5.097971155999999615e-01 -9.406782591100000535e-02 1.282475245499999916e-01
5.098238327599999842e-01 -2.161137491499999855e-02 2.322580908300000135e-01
5.098502519299999980e-01 3.672237076100000330e-02 3.162375899400000079e-01
5.098766646600000341e-01 7.545518815000000490e-02 3.821853865200000033e-01
5.099030428099999845e-01 9.264546985299999815e-02 4.354481411900000265e-01
5.099298830899999802e-01 8.803473327999999931e-02 4.794319096599999885e-01
5.099562715500000065e-01 6.357980896999999854e-02 5.181459188000000493e-01
5.099825889100000342e-01 2.388276307899999881e-02 5.529581468900000019e-01
5.100087137500000090e-01 -2.587382346000000055e-02 5.841717069499999804e-01
5.100351979099999600e-01 -7.848512210100000441e-02 6.093547955000000460e-01
5.100620410399999693e-01 -1.261752559000000051e-01 6.248454168599999470e-01
5.100887437300000160e-01 -1.608645086599999885e-01 6.276559370400000004e-01
5.101148935399999473e-01 -1.763754413299999935e-01 6.166281652399999702e-01
5.101415460399999491e-01 -1.695070150200000125e-01 5.912652657300000447e-01
5.101682809599999979e-01 -1.409296991700000057e-01 5.505544436799999497e-01
5.101948021600000160e-01 -9.404018400499999930e-02 4.936143506299999761e-01
5.102213932800000462e-01 -3.539172036600000265e-02 4.201172180600000194e-01
5.102480546900000080e-01 2.784874178999999922e-02 3.302974203399999809e-01
5.102743908400000361e-01 9.072446063700000118e-02 2.236198765699999869e-01
5.103009625700000162e-01 1.479075249000000036e-01 1.032092880800000029e-01
5.103275844900000413e-01 1.956961977699999966e-01 -2.924783671100000121e-02
5.103546003100000172e-01 2.285789351299999939e-01 -1.666985294899999970e-01
5.103810325099999989e-01 2.433514121199999991e-01 -3.071713932399999791e-01
5.104078232700000051e-01 2.378793796700000018e-01 -4.393967692499999855e-01
5.104340118600000364e-01 2.119793606100000005e-01 -5.632530285700000361e-01
5.104608373600000304e-01 1.695564097299999962e-01 -6.687475977800000360e-01
5.104870310300000380e-01 1.141851013399999976e-01 -7.551419397099999875e-01
5.105135808999999858e-01 5.274733782999999759e-02 -8.155026484299999767e-01
5.105405183200000252e-01 -9.038592236899999424e-03 -8.475745125400000468e-01
5.105669380299999727e-01 -6.747117572100000404e-02 -8.493194906100000052e-01
5.105935186200000198e-01 -1.178350389299999967e-01 -8.212873060599999997e-01
5.106198916699999923e-01 -1.594479863499999872e-01 -7.667687191700000016e-01
5.106464758900000067e-01 -1.913504716399999916e-01 -6.921712476500000433e-01
5.106727534999999651e-01 -2.143767372700000062e-01 -6.022883244500000233e-01
5.106998096699999490e-01 -2.284574147900000074e-01 -5.064970688000000054e-01
5.107269223899999488e-01 -2.346629435700000044e-01 -4.120773045200000206e-01
5.107533181800000266e-01 -2.340789409500000084e-01 -3.253319250999999745e-01
5.107801540199999879e-01 -2.282085770700000016e-01 -2.517675726699999950e-01
5.108067760500000221e-01 -2.181235361199999889e-01 -1.888251914000000087e-01
5.108334070200000188e-01 -2.054220420100000000e-01 -1.342221714400000099e-01
5.108598325800000062e-01 -1.913068642300000122e-01 -8.422703163700000217e-02
5.108865130999999948e-01 -1.777954801199999879e-01 -3.698400651400000211e-02
5.109134110199999856e-01 -1.680909140999999885e-01 9.272150761400000177e-03
5.109400965999999489e-01 -1.660894588200000077e-01 5.547299135299999656e-02
5.109668381799999937e-01 -1.751216469899999906e-01 1.011139410300000013e-01
5.109933585600000550e-01 -1.955484138899999946e-01 1.460452946899999938e-01
5.110194066800000101e-01 -2.246408353200000096e-01 1.920311446799999877e-01
5.110462314200000522e-01 -2.553701639500000065e-01 2.388042516199999910e-01
5.110728011599999787e-01 -2.798992640799999876e-01 2.865237662999999824e-01
5.110994859399999868e-01 -2.882834342300000241e-01 3.325549630899999887e-01
5.111261348100000212e-01 -2.739724378899999757e-01 3.761289002200000064e-01
5.111526685099999634e-01 -2.326569153699999948e-01 4.166147227600000003e-01
5.111792206599999888e-01 -1.618191243700000115e-01 4.532902637199999751e-01
5.112060440200000277e-01 -6.320037557999999556e-02 4.845855307799999956e-01
5.112324762600000128e-01 6.076092586100000081e-02 5.099961873099999599e-01
5.112594456400000320e-01 1.980695329399999871e-01 5.263407842599999720e-01
5.112862325899999449e-01 3.390302493899999825e-01 5.300502856800000107e-01
5.113126417400000179e-01 4.712499901600000207e-01 5.166389481499999992e-01
5.113393173200000419e-01 5.827756720900000298e-01 4.816552275200000066e-01
5.113660480499999661e-01 6.660057247599999730e-01 4.196522122199999871e-01
5.113926712799999885e-01 7.141741810299999660e-01 3.253973780700000207e-01
5.114192410100000252e-01 7.236645729699999752e-01 1.947724370799999993e-01
5.114462017199999933e-01 6.947046395100000549e-01 3.093975937399999834e-02
5.114728630999999526e-01 6.294113086000000523e-01 -1.619534074500000032e-01
5.114996467700000382e-01 5.344938350700000340e-01 -3.652057483500000257e-01
5.115258192299999562e-01 4.154629151700000023e-01 -5.646767725800000415e-01
5.115524081400000256e-01 2.843705878100000195e-01 -7.335195580600000209e-01
5.115792317799999767e-01 1.490252899900000039e-01 -8.522434512400000051e-01
5.116061415099999454e-01 1.955536296700000065e-02 -9.033122606900000351e-01
5.116328398899999685e-01 -9.566891648200000209e-02 -8.803614964199999449e-01
5.116589655100000078e-01 -1.928102213900000084e-01 -7.852370281299999588e-01
5.116858160399999633e-01 -2.654514270900000250e-01 -6.343557855200000484e-01
5.117122507300000400e-01 -3.144003690800000195e-01 -4.410573535499999753e-01
5.117388761800000241e-01 -3.376009717299999768e-01 -2.310926614699999881e-01
5.117655402199999815e-01 -3.360921699300000176e-01 -2.666745843299999849e-02
5.117919172299999486e-01 -3.109185707100000085e-01 1.527362593300000126e-01
5.118187909000000424e-01 -2.663801021100000166e-01 2.860643776899999824e-01
5.118453431899999684e-01 -2.068811752399999926e-01 3.644684694099999955e-01
5.118721911200000418e-01 -1.404581466600000050e-01 3.786643633699999789e-01
